"","City","Region","Country","Year","avgtemp","city_ascii","lat","lng","iso2","iso3"
"217","Albany","North America","US",2020,47.378254719282,"Albany",37.8898,-122.3018,"US","USA"
"218","Albany","North America","US",1999,56.5237157534247,"Albany",-35.0228,117.8814,"AU","AUS"
"219","Albany","North America","US",1999,56.5237157534247,"Albany",42.6664,-73.7987,"US","USA"
"220","Albany","North America","US",1999,56.5237157534247,"Albany",31.5776,-84.1762,"US","USA"
"221","Albany","North America","US",1999,56.5237157534247,"Albany",44.6274,-123.0966,"US","USA"
"222","Albany","North America","US",1999,56.5237157534247,"Albany",37.8898,-122.3018,"US","USA"
"223","Albany","North America","US",2010,56.7550980905048,"Albany",-35.0228,117.8814,"AU","AUS"
"224","Albany","North America","US",2010,56.7550980905048,"Albany",42.6664,-73.7987,"US","USA"
"225","Albany","North America","US",2010,56.7550980905048,"Albany",31.5776,-84.1762,"US","USA"
"226","Albany","North America","US",2010,56.7550980905048,"Albany",44.6274,-123.0966,"US","USA"
"227","Albany","North America","US",2010,56.7550980905048,"Albany",37.8898,-122.3018,"US","USA"
"228","Albany","North America","US",2004,56.1479916554094,"Albany",-35.0228,117.8814,"AU","AUS"
"229","Albany","North America","US",2004,56.1479916554094,"Albany",42.6664,-73.7987,"US","USA"
"230","Albany","North America","US",2004,56.1479916554094,"Albany",31.5776,-84.1762,"US","USA"
"231","Albany","North America","US",2004,56.1479916554094,"Albany",44.6274,-123.0966,"US","USA"
"232","Albany","North America","US",2004,56.1479916554094,"Albany",37.8898,-122.3018,"US","USA"
"233","Albany","North America","US",1995,55.9908441780822,"Albany",-35.0228,117.8814,"AU","AUS"
"234","Albany","North America","US",1995,55.9908441780822,"Albany",42.6664,-73.7987,"US","USA"
"235","Albany","North America","US",1995,55.9908441780822,"Albany",31.5776,-84.1762,"US","USA"
"236","Albany","North America","US",1995,55.9908441780822,"Albany",44.6274,-123.0966,"US","USA"
"237","Albany","North America","US",1995,55.9908441780822,"Albany",37.8898,-122.3018,"US","USA"
"238","Albany","North America","US",2011,57.056557552037,"Albany",-35.0228,117.8814,"AU","AUS"
"239","Albany","North America","US",2011,57.056557552037,"Albany",42.6664,-73.7987,"US","USA"
"240","Albany","North America","US",2011,57.056557552037,"Albany",31.5776,-84.1762,"US","USA"
"241","Albany","North America","US",2011,57.056557552037,"Albany",44.6274,-123.0966,"US","USA"
"242","Albany","North America","US",2011,57.056557552037,"Albany",37.8898,-122.3018,"US","USA"
"243","Albany","North America","US",2017,57.9377741964366,"Albany",-35.0228,117.8814,"AU","AUS"
"244","Albany","North America","US",2017,57.9377741964366,"Albany",42.6664,-73.7987,"US","USA"
"245","Albany","North America","US",2017,57.9377741964366,"Albany",31.5776,-84.1762,"US","USA"
"246","Albany","North America","US",2017,57.9377741964366,"Albany",44.6274,-123.0966,"US","USA"
"247","Albany","North America","US",2017,57.9377741964366,"Albany",37.8898,-122.3018,"US","USA"
